# step rank user sys sum deadfrac
927 0 431.000000 55.000000 486.000000 0.648549
927 1 140.000000 79.000000 219.000000 0.925981
927 2 152.000000 72.000000 224.000000 0.919842
927 3 515.000000 63.000000 578.000000 0.587133
927 4 506.000000 67.000000 573.000000 0.589780
927 5 149.000000 78.000000 227.000000 0.919413
927 6 146.000000 83.000000 229.000000 0.916886
927 7 514.000000 55.000000 569.000000 0.592643
# 927 mean times: 319.125000 69.000000 388.125000
# 927 balance: 1.175088, expected: 0.100000 (sys: 0.405797, total: 0.924960)
931 0 407.000000 57.000000 464.000000 0.650612
931 1 151.000000 74.000000 225.000000 0.924222
931 2 156.000000 67.000000 223.000000 0.918271
931 3 499.000000 56.000000 555.000000 0.588132
931 4 498.000000 62.000000 560.000000 0.596327
931 5 146.000000 78.000000 224.000000 0.922954
931 6 156.000000 75.000000 231.000000 0.915501
931 7 548.000000 52.000000 600.000000 0.564466
# 931 mean times: 320.125000 65.125000 385.250000
# 931 balance: 1.255759, expected: 0.100000 (sys: 0.399232, total: 0.978585)
935 0 412.000000 53.000000 465.000000 0.638276
935 1 145.000000 76.000000 221.000000 0.926643
935 2 156.000000 73.000000 229.000000 0.912823
935 3 523.000000 56.000000 579.000000 0.578084
935 4 476.000000 54.000000 530.000000 0.616144
935 5 157.000000 66.000000 223.000000 0.920441
935 6 161.000000 68.000000 229.000000 0.914458
935 7 501.000000 54.000000 555.000000 0.564995
# 935 mean times: 316.375000 62.500000 378.875000
# 935 balance: 1.194785, expected: 0.100000 (sys: 0.368000, total: 0.944903)
939 0 427.000000 62.000000 489.000000 0.635843
939 1 152.000000 64.000000 216.000000 0.921253
939 2 155.000000 66.000000 221.000000 0.913433
939 3 537.000000 54.000000 591.000000 0.549333
939 4 465.000000 55.000000 520.000000 0.604189
939 5 139.000000 75.000000 214.000000 0.918274
939 6 157.000000 72.000000 229.000000 0.909587
939 7 524.000000 55.000000 579.000000 0.560613
# 939 mean times: 319.500000 62.875000 382.375000
# 939 balance: 1.245696, expected: 0.100000 (sys: 0.333996, total: 0.985943)
943 0 430.000000 57.000000 487.000000 0.631699
943 1 144.000000 68.000000 212.000000 0.922908
943 2 149.000000 70.000000 219.000000 0.914432
943 3 500.000000 49.000000 549.000000 0.579328
943 4 458.000000 49.000000 507.000000 0.578595
943 5 146.000000 71.000000 217.000000 0.919901
943 6 141.000000 83.000000 224.000000 0.909896
943 7 534.000000 57.000000 591.000000 0.560866
# 943 mean times: 312.750000 63.000000 375.750000
# 943 balance: 1.256595, expected: 0.100000 (sys: 0.539683, total: 1.008649)
947 0 408.000000 55.000000 463.000000 0.637745
947 1 146.000000 74.000000 220.000000 0.927106
947 2 157.000000 68.000000 225.000000 0.919907
947 3 450.000000 53.000000 503.000000 0.604883
947 4 490.000000 58.000000 548.000000 0.610395
947 5 149.000000 77.000000 226.000000 0.922022
947 6 156.000000 71.000000 227.000000 0.921616
947 7 503.000000 59.000000 562.000000 0.580354
# 947 mean times: 307.375000 64.375000 371.750000
# 947 balance: 1.161448, expected: 0.100000 (sys: 0.372816, total: 0.919973)
951 0 392.000000 60.000000 452.000000 0.661382
951 1 149.000000 70.000000 219.000000 0.925743
951 2 156.000000 73.000000 229.000000 0.918612
951 3 510.000000 58.000000 568.000000 0.600340
951 4 462.000000 62.000000 524.000000 0.639231
951 5 165.000000 76.000000 241.000000 0.915803
951 6 161.000000 67.000000 228.000000 0.918352
951 7 510.000000 59.000000 569.000000 0.598610
# 951 mean times: 313.125000 65.625000 378.750000
# 951 balance: 1.152894, expected: 0.100000 (sys: 0.274286, total: 0.924092)
955 0 415.000000 67.000000 482.000000 0.653005
955 1 155.000000 73.000000 228.000000 0.928683
955 2 164.000000 70.000000 234.000000 0.917768
955 3 498.000000 61.000000 559.000000 0.601265
955 4 485.000000 65.000000 550.000000 0.633818
955 5 178.000000 76.000000 254.000000 0.917164
955 6 162.000000 79.000000 241.000000 0.914658
955 7 502.000000 57.000000 559.000000 0.590875
# 955 mean times: 319.875000 68.500000 388.375000
# 955 balance: 1.084799, expected: 0.100000 (sys: 0.321168, total: 0.852269)
959 0 410.000000 57.000000 467.000000 0.657051
959 1 157.000000 71.000000 228.000000 0.924042
959 2 159.000000 74.000000 233.000000 0.913952
959 3 530.000000 59.000000 589.000000 0.586538
959 4 470.000000 62.000000 532.000000 0.638346
959 5 168.000000 70.000000 238.000000 0.917007
959 6 158.000000 76.000000 234.000000 0.914196
959 7 551.000000 59.000000 610.000000 0.571174
# 959 mean times: 325.375000 66.000000 391.375000
# 959 balance: 1.210910, expected: 0.100000 (sys: 0.287879, total: 0.976046)
963 0 451.000000 72.000000 523.000000 0.650392
963 1 145.000000 78.000000 223.000000 0.935492
963 2 165.000000 71.000000 236.000000 0.922276
963 3 522.000000 62.000000 584.000000 0.601122
963 4 480.000000 54.000000 534.000000 0.636030
963 5 159.000000 76.000000 235.000000 0.923528
963 6 159.000000 78.000000 237.000000 0.917794
963 7 494.000000 60.000000 554.000000 0.607214
# 963 mean times: 321.875000 68.875000 390.750000
# 963 balance: 1.171262, expected: 0.100000 (sys: 0.348457, total: 0.923864)
967 0 444.000000 70.000000 514.000000 0.172468
967 1 156.000000 71.000000 227.000000 0.240801
967 2 170.000000 69.000000 239.000000 0.237786
967 3 515.000000 61.000000 576.000000 0.149937
967 4 466.000000 59.000000 525.000000 0.170404
967 5 145.000000 76.000000 221.000000 0.240292
967 6 155.000000 79.000000 234.000000 0.238014
967 7 499.000000 66.000000 565.000000 0.158047
# 967 mean times: 318.750000 68.875000 387.625000
# 967 balance: 1.160784, expected: 0.100000 (sys: 0.290381, total: 0.915834)
971 0 437.000000 70.000000 507.000000 0.676934
971 1 172.000000 66.000000 238.000000 0.929871
971 2 175.000000 63.000000 238.000000 0.919002
971 3 529.000000 58.000000 587.000000 0.595841
971 4 490.000000 61.000000 551.000000 0.642167
971 5 173.000000 67.000000 240.000000 0.928403
971 6 167.000000 70.000000 237.000000 0.919431
971 7 492.000000 55.000000 547.000000 0.606160
# 971 mean times: 329.375000 63.750000 393.125000
# 971 balance: 1.099051, expected: 0.100000 (sys: 0.235294, total: 0.890302)
975 0 436.000000 70.000000 506.000000 0.661754
975 1 158.000000 69.000000 227.000000 0.927715
975 2 176.000000 62.000000 238.000000 0.914702
975 3 497.000000 60.000000 557.000000 0.572707
975 4 465.000000 60.000000 525.000000 0.648602
975 5 161.000000 67.000000 228.000000 0.926029
975 6 164.000000 67.000000 231.000000 0.920097
975 7 499.000000 60.000000 559.000000 0.602577
# 975 mean times: 319.500000 64.375000 383.875000
# 975 balance: 1.067293, expected: 0.100000 (sys: 0.155340, total: 0.864865)
979 0 397.000000 69.000000 466.000000 0.681979
979 1 166.000000 71.000000 237.000000 0.934561
979 2 180.000000 67.000000 247.000000 0.920596
979 3 492.000000 59.000000 551.000000 0.608829
979 4 477.000000 59.000000 536.000000 0.668601
979 5 168.000000 69.000000 237.000000 0.930669
979 6 184.000000 70.000000 254.000000 0.915374
979 7 491.000000 60.000000 551.000000 0.613703
# 979 mean times: 319.375000 65.500000 384.875000
# 979 balance: 1.020744, expected: 0.100000 (sys: 0.183206, total: 0.815849)
983 0 395.000000 65.000000 460.000000 0.662358
983 1 156.000000 66.000000 222.000000 0.926147
983 2 174.000000 68.000000 242.000000 0.910206
983 3 524.000000 58.000000 582.000000 0.584353
983 4 482.000000 61.000000 543.000000 0.634850
983 5 165.000000 66.000000 231.000000 0.918263
983 6 161.000000 66.000000 227.000000 0.917582
983 7 514.000000 57.000000 571.000000 0.596862
# 983 mean times: 321.375000 63.375000 384.750000
# 983 balance: 1.145080, expected: 0.100000 (sys: 0.173570, total: 0.935673)
987 0 456.000000 68.000000 524.000000 0.662206
987 1 161.000000 72.000000 233.000000 0.925482
987 2 167.000000 70.000000 237.000000 0.916837
987 3 512.000000 65.000000 577.000000 0.581532
987 4 493.000000 70.000000 563.000000 0.638571
987 5 172.000000 71.000000 243.000000 0.919871
987 6 180.000000 71.000000 251.000000 0.909665
987 7 523.000000 61.000000 584.000000 0.597942
# 987 mean times: 333.000000 68.500000 401.500000
# 987 balance: 1.087087, expected: 0.100000 (sys: 0.160584, total: 0.874222)
991 0 437.000000 74.000000 511.000000 0.680563
991 1 137.000000 84.000000 221.000000 0.929134
991 2 170.000000 79.000000 249.000000 0.913357
991 3 557.000000 57.000000 614.000000 0.572867
991 4 495.000000 63.000000 558.000000 0.650302
991 5 145.000000 85.000000 230.000000 0.924490
991 6 160.000000 79.000000 239.000000 0.917418
991 7 516.000000 64.000000 580.000000 0.584576
# 991 mean times: 327.125000 73.125000 400.250000
# 991 balance: 1.283913, expected: 0.100000 (sys: 0.382906, total: 0.981886)
995 0 452.000000 76.000000 528.000000 0.657960
995 1 150.000000 77.000000 227.000000 0.925448
995 2 165.000000 78.000000 243.000000 0.913227
995 3 529.000000 56.000000 585.000000 0.571433
995 4 493.000000 64.000000 557.000000 0.641970
995 5 146.000000 76.000000 222.000000 0.926124
995 6 158.000000 74.000000 232.000000 0.914751
995 7 523.000000 60.000000 583.000000 0.576927
# 995 mean times: 327.000000 70.125000 397.125000
# 995 balance: 1.171254, expected: 0.100000 (sys: 0.313725, total: 0.914070)
999 0 438.000000 80.000000 518.000000 0.676766
999 1 153.000000 81.000000 234.000000 0.924476
999 2 165.000000 78.000000 243.000000 0.916620
999 3 544.000000 61.000000 605.000000 0.592625
999 4 472.000000 67.000000 539.000000 0.664497
999 5 153.000000 75.000000 228.000000 0.924002
999 6 171.000000 79.000000 250.000000 0.912909
999 7 540.000000 69.000000 609.000000 0.589173
# 999 mean times: 329.500000 73.750000 403.250000
# 999 balance: 1.186646, expected: 0.100000 (sys: 0.271186, total: 0.944823)
1003 0 457.000000 72.000000 529.000000 0.673751
1003 1 150.000000 79.000000 229.000000 0.934523
1003 2 170.000000 77.000000 247.000000 0.917842
1003 3 530.000000 52.000000 582.000000 0.572335
1003 4 498.000000 65.000000 563.000000 0.647867
1003 5 153.000000 80.000000 233.000000 0.931156
1003 6 152.000000 88.000000 240.000000 0.917533
1003 7 536.000000 63.000000 599.000000 0.588801
# 1003 mean times: 330.750000 72.000000 402.750000
# 1003 balance: 1.167045, expected: 0.100000 (sys: 0.500000, total: 0.918684)
1007 0 431.000000 78.000000 509.000000 0.676803
1007 1 142.000000 80.000000 222.000000 0.930775
1007 2 156.000000 80.000000 236.000000 0.915536
1007 3 540.000000 57.000000 597.000000 0.572966
1007 4 484.000000 71.000000 555.000000 0.652944
1007 5 155.000000 79.000000 234.000000 0.923022
1007 6 151.000000 84.000000 235.000000 0.915469
1007 7 542.000000 59.000000 601.000000 0.578082
# 1007 mean times: 325.125000 73.500000 398.625000
# 1007 balance: 1.230296, expected: 0.100000 (sys: 0.367347, total: 0.950768)
1011 0 453.000000 70.000000 523.000000 0.661490
1011 1 155.000000 85.000000 240.000000 0.914286
1011 2 171.000000 85.000000 256.000000 0.895040
1011 3 532.000000 61.000000 593.000000 0.574178
1011 4 506.000000 67.000000 573.000000 0.634437
1011 5 156.000000 81.000000 237.000000 0.912100
1011 6 174.000000 79.000000 253.000000 0.898694
1011 7 509.000000 61.000000 570.000000 0.603859
# 1011 mean times: 332.000000 73.625000 405.625000
# 1011 balance: 1.135542, expected: 0.100000 (sys: 0.325976, total: 0.877658)
1015 0 445.000000 68.000000 513.000000 0.665679
1015 1 145.000000 77.000000 222.000000 0.923155
1015 2 157.000000 80.000000 237.000000 0.906386
1015 3 535.000000 57.000000 592.000000 0.566448
1015 4 486.000000 71.000000 557.000000 0.635603
1015 5 145.000000 81.000000 226.000000 0.916422
1015 6 165.000000 83.000000 248.000000 0.898934
1015 7 531.000000 52.000000 583.000000 0.565176
# 1015 mean times: 326.125000 71.125000 397.250000
# 1015 balance: 1.195860, expected: 0.100000 (sys: 0.435852, total: 0.931403)
1019 0 448.000000 80.000000 528.000000 0.683706
1019 1 151.000000 85.000000 236.000000 0.927391
1019 2 179.000000 81.000000 260.000000 0.907961
1019 3 541.000000 62.000000 603.000000 0.592764
1019 4 488.000000 67.000000 555.000000 0.670484
1019 5 161.000000 79.000000 240.000000 0.924480
1019 6 185.000000 79.000000 264.000000 0.906302
1019 7 548.000000 63.000000 611.000000 0.599373
# 1019 mean times: 337.625000 74.500000 412.125000
# 1019 balance: 1.175861, expected: 0.100000 (sys: 0.308725, total: 0.909918)
1023 0 442.000000 73.000000 515.000000 0.681910
1023 1 156.000000 78.000000 234.000000 0.923709
1023 2 167.000000 85.000000 252.000000 0.906475
1023 3 542.000000 58.000000 600.000000 0.579564
1023 4 481.000000 68.000000 549.000000 0.656160
1023 5 153.000000 83.000000 236.000000 0.919292
1023 6 164.000000 82.000000 246.000000 0.909654
1023 7 531.000000 62.000000 593.000000 0.581952
# 1023 mean times: 329.500000 73.625000 403.125000
# 1023 balance: 1.180577, expected: 0.100000 (sys: 0.366723, total: 0.907907)
1027 0 465.000000 70.000000 535.000000 0.686261
1027 1 170.000000 80.000000 250.000000 0.925299
1027 2 165.000000 90.000000 255.000000 0.910767
1027 3 545.000000 63.000000 608.000000 0.593820
1027 4 482.000000 69.000000 551.000000 0.675561
1027 5 158.000000 81.000000 239.000000 0.925478
1027 6 172.000000 83.000000 255.000000 0.909731
1027 7 557.000000 56.000000 613.000000 0.584780
# 1027 mean times: 339.250000 74.000000 413.250000
# 1027 balance: 1.176124, expected: 0.100000 (sys: 0.459459, total: 0.905021)
1031 0 442.000000 76.000000 518.000000 0.700329
1031 1 158.000000 80.000000 238.000000 0.935936
1031 2 179.000000 76.000000 255.000000 0.916272
1031 3 534.000000 56.000000 590.000000 0.597775
1031 4 480.000000 69.000000 549.000000 0.678231
1031 5 182.000000 74.000000 256.000000 0.928664
1031 6 185.000000 81.000000 266.000000 0.910726
1031 7 522.000000 62.000000 584.000000 0.612534
# 1031 mean times: 335.250000 71.750000 407.000000
# 1031 balance: 1.121551, expected: 0.100000 (sys: 0.348432, total: 0.864865)
1035 0 451.000000 72.000000 523.000000 0.681494
1035 1 150.000000 82.000000 232.000000 0.908918
1035 2 179.000000 81.000000 260.000000 0.890475
1035 3 532.000000 60.000000 592.000000 0.572392
1035 4 497.000000 75.000000 572.000000 0.624112
1035 5 157.000000 80.000000 237.000000 0.902483
1035 6 172.000000 88.000000 260.000000 0.883700
1035 7 541.000000 59.000000 600.000000 0.559859
# 1035 mean times: 334.875000 74.625000 409.500000
# 1035 balance: 1.167600, expected: 0.100000 (sys: 0.388610, total: 0.898657)
1039 0 434.000000 72.000000 506.000000 0.690936
1039 1 151.000000 79.000000 230.000000 0.932629
1039 2 176.000000 82.000000 258.000000 0.913664
1039 3 533.000000 60.000000 593.000000 0.583694
1039 4 472.000000 63.000000 535.000000 0.672816
1039 5 157.000000 75.000000 232.000000 0.932493
1039 6 171.000000 78.000000 249.000000 0.918427
1039 7 523.000000 62.000000 585.000000 0.601446
# 1039 mean times: 327.125000 71.375000 398.500000
# 1039 balance: 1.167749, expected: 0.100000 (sys: 0.308231, total: 0.910916)
1043 0 445.000000 80.000000 525.000000 0.680469
1043 1 164.000000 76.000000 240.000000 0.924050
1043 2 184.000000 81.000000 265.000000 0.902372
1043 3 537.000000 65.000000 602.000000 0.596176
1043 4 483.000000 69.000000 552.000000 0.662883
1043 5 170.000000 81.000000 251.000000 0.919103
1043 6 191.000000 80.000000 271.000000 0.898945
1043 7 502.000000 55.000000 557.000000 0.601277
# 1043 mean times: 334.500000 73.375000 407.875000
# 1043 balance: 1.115097, expected: 0.100000 (sys: 0.354344, total: 0.887527)
1047 0 444.000000 72.000000 516.000000 0.682644
1047 1 162.000000 77.000000 239.000000 0.921132
1047 2 185.000000 81.000000 266.000000 0.900374
1047 3 535.000000 65.000000 600.000000 0.590179
1047 4 490.000000 67.000000 557.000000 0.660351
1047 5 178.000000 80.000000 258.000000 0.914299
1047 6 194.000000 78.000000 272.000000 0.898081
1047 7 507.000000 50.000000 557.000000 0.594011
# 1047 mean times: 336.875000 71.250000 408.125000
# 1047 balance: 1.107236, expected: 0.100000 (sys: 0.435088, total: 0.884533)
1051 0 458.000000 73.000000 531.000000 0.685083
1051 1 154.000000 84.000000 238.000000 0.912047
1051 2 186.000000 81.000000 267.000000 0.889320
1051 3 551.000000 65.000000 616.000000 0.582072
1051 4 500.000000 77.000000 577.000000 0.638425
1051 5 183.000000 79.000000 262.000000 0.902665
1051 6 171.000000 86.000000 257.000000 0.897098
1051 7 545.000000 65.000000 610.000000 0.591890
# 1051 mean times: 343.500000 76.250000 419.750000
# 1051 balance: 1.155750, expected: 0.100000 (sys: 0.275410, total: 0.900536)
1055 0 437.000000 74.000000 511.000000 0.687504
1055 1 161.000000 79.000000 240.000000 0.926513
1055 2 184.000000 81.000000 265.000000 0.907504
1055 3 546.000000 56.000000 602.000000 0.588424
1055 4 480.000000 62.000000 542.000000 0.678356
1055 5 173.000000 76.000000 249.000000 0.920403
1055 6 185.000000 76.000000 261.000000 0.909489
1055 7 545.000000 61.000000 606.000000 0.595129
# 1055 mean times: 338.875000 70.625000 409.500000
# 1055 balance: 1.136112, expected: 0.100000 (sys: 0.353982, total: 0.893773)
1059 0 458.000000 78.000000 536.000000 0.686796
1059 1 171.000000 79.000000 250.000000 0.923207
1059 2 198.000000 79.000000 277.000000 0.894448
1059 3 551.000000 64.000000 615.000000 0.588777
1059 4 486.000000 66.000000 552.000000 0.676504
1059 5 179.000000 74.000000 253.000000 0.915213
1059 6 193.000000 84.000000 277.000000 0.899737
1059 7 546.000000 61.000000 607.000000 0.603937
# 1059 mean times: 347.750000 73.125000 420.875000
# 1059 balance: 1.092739, expected: 0.100000 (sys: 0.314530, total: 0.867241)
1063 0 452.000000 78.000000 530.000000 0.683082
1063 1 185.000000 71.000000 256.000000 0.916956
1063 2 199.000000 79.000000 278.000000 0.892547
1063 3 564.000000 62.000000 626.000000 0.574076
1063 4 469.000000 64.000000 533.000000 0.680591
1063 5 182.000000 70.000000 252.000000 0.917141
1063 6 185.000000 82.000000 267.000000 0.901504
1063 7 511.000000 61.000000 572.000000 0.597689
# 1063 mean times: 343.375000 70.875000 414.250000
# 1063 balance: 1.112486, expected: 0.100000 (sys: 0.296296, total: 0.902836)
1067 0 461.000000 75.000000 536.000000 0.703777
1067 1 196.000000 74.000000 270.000000 0.925727
1067 2 217.000000 86.000000 303.000000 0.898123
1067 3 569.000000 65.000000 634.000000 0.611595
1067 4 516.000000 70.000000 586.000000 0.670431
1067 5 196.000000 80.000000 276.000000 0.922101
1067 6 204.000000 84.000000 288.000000 0.906964
1067 7 540.000000 68.000000 608.000000 0.620374
# 1067 mean times: 362.375000 75.250000 437.625000
# 1067 balance: 1.029320, expected: 0.100000 (sys: 0.279070, total: 0.831762)
1071 0 408.000000 74.000000 482.000000 0.697758
1071 1 184.000000 76.000000 260.000000 0.916979
1071 2 214.000000 80.000000 294.000000 0.887416
1071 3 550.000000 69.000000 619.000000 0.597792
1071 4 493.000000 69.000000 562.000000 0.683882
1071 5 185.000000 80.000000 265.000000 0.909674
1071 6 198.000000 83.000000 281.000000 0.896739
1071 7 532.000000 67.000000 599.000000 0.620309
# 1071 mean times: 345.500000 74.750000 420.250000
# 1071 balance: 1.059334, expected: 0.100000 (sys: 0.214047, total: 0.854253)
1075 0 463.000000 71.000000 534.000000 0.698331
1075 1 192.000000 79.000000 271.000000 0.923603
1075 2 207.000000 82.000000 289.000000 0.902934
1075 3 550.000000 67.000000 617.000000 0.616381
1075 4 487.000000 70.000000 557.000000 0.688093
1075 5 190.000000 79.000000 269.000000 0.924904
1075 6 198.000000 83.000000 281.000000 0.906007
1075 7 505.000000 62.000000 567.000000 0.623141
# 1075 mean times: 349.000000 74.125000 423.125000
# 1075 balance: 1.031519, expected: 0.100000 (sys: 0.283305, total: 0.822452)
1079 0 450.000000 73.000000 523.000000 0.694792
1079 1 174.000000 85.000000 259.000000 0.921841
1079 2 202.000000 86.000000 288.000000 0.891316
1079 3 541.000000 64.000000 605.000000 0.593022
1079 4 492.000000 69.000000 561.000000 0.672271
1079 5 190.000000 72.000000 262.000000 0.919391
1079 6 209.000000 93.000000 302.000000 0.886451
1079 7 547.000000 58.000000 605.000000 0.608374
# 1079 mean times: 350.625000 75.000000 425.625000
# 1079 balance: 1.063815, expected: 0.100000 (sys: 0.466667, total: 0.812922)
1083 0 457.000000 73.000000 530.000000 0.700853
1083 1 185.000000 77.000000 262.000000 0.920561
1083 2 194.000000 88.000000 282.000000 0.895093
1083 3 560.000000 64.000000 624.000000 0.588153
1083 4 478.000000 72.000000 550.000000 0.680281
1083 5 195.000000 74.000000 269.000000 0.912524
1083 6 214.000000 83.000000 297.000000 0.887145
1083 7 547.000000 62.000000 609.000000 0.598224
# 1083 mean times: 353.750000 74.125000 427.875000
# 1083 balance: 1.060071, expected: 0.100000 (sys: 0.350759, total: 0.846041)
1087 0 456.000000 76.000000 532.000000 0.703111
1087 1 195.000000 70.000000 265.000000 0.919458
1087 2 216.000000 90.000000 306.000000 0.886247
1087 3 536.000000 70.000000 606.000000 0.617780
1087 4 497.000000 67.000000 564.000000 0.684380
1087 5 206.000000 74.000000 280.000000 0.912494
1087 6 200.000000 100.000000 300.000000 0.889830
1087 7 555.000000 59.000000 614.000000 0.616817
# 1087 mean times: 357.625000 75.750000 433.375000
# 1087 balance: 1.006641, expected: 0.100000 (sys: 0.541254, total: 0.805307)
1091 0 460.000000 76.000000 536.000000 0.689856
1091 1 186.000000 78.000000 264.000000 0.918640
1091 2 227.000000 79.000000 306.000000 0.881004
1091 3 540.000000 67.000000 607.000000 0.615233
1091 4 478.000000 70.000000 548.000000 0.686239
1091 5 231.000000 73.000000 304.000000 0.880045
1091 6 222.000000 78.000000 300.000000 0.886995
1091 7 564.000000 67.000000 631.000000 0.578625
# 1091 mean times: 363.500000 73.500000 437.000000
# 1091 balance: 1.039890, expected: 0.100000 (sys: 0.163265, total: 0.839817)
1095 0 448.000000 73.000000 521.000000 0.700205
1095 1 213.000000 76.000000 289.000000 0.898872
1095 2 233.000000 74.000000 307.000000 0.883387
1095 3 502.000000 67.000000 569.000000 0.620743
1095 4 504.000000 68.000000 572.000000 0.666248
1095 5 241.000000 74.000000 315.000000 0.878116
1095 6 234.000000 74.000000 308.000000 0.880409
1095 7 553.000000 67.000000 620.000000 0.608903
# 1095 mean times: 366.000000 71.625000 437.625000
# 1095 balance: 0.928962, expected: 0.100000 (sys: 0.125654, total: 0.756355)
1099 0 459.000000 71.000000 530.000000 0.704358
1099 1 211.000000 79.000000 290.000000 0.894547
1099 2 227.000000 76.000000 303.000000 0.892175
1099 3 585.000000 70.000000 655.000000 0.599112
1099 4 493.000000 74.000000 567.000000 0.679076
1099 5 193.000000 82.000000 275.000000 0.906376
1099 6 236.000000 80.000000 316.000000 0.875623
1099 7 581.000000 72.000000 653.000000 0.606291
# 1099 mean times: 373.125000 75.500000 448.625000
# 1099 balance: 1.050586, expected: 0.100000 (sys: 0.158940, total: 0.847033)
1103 0 461.000000 77.000000 538.000000 0.700088
1103 1 215.000000 77.000000 292.000000 0.891717
1103 2 233.000000 81.000000 314.000000 0.880208
1103 3 552.000000 67.000000 619.000000 0.615528
1103 4 499.000000 72.000000 571.000000 0.680047
1103 5 211.000000 74.000000 285.000000 0.904906
1103 6 238.000000 75.000000 313.000000 0.880871
1103 7 558.000000 67.000000 625.000000 0.614932
# 1103 mean times: 370.875000 73.750000 444.625000
# 1103 balance: 0.935625, expected: 0.100000 (sys: 0.189831, total: 0.764689)
1107 0 401.000000 77.000000 478.000000 0.700626
1107 1 236.000000 67.000000 303.000000 0.884745
1107 2 244.000000 72.000000 316.000000 0.877167
1107 3 577.000000 60.000000 637.000000 0.598896
1107 4 483.000000 68.000000 551.000000 0.688424
1107 5 207.000000 79.000000 286.000000 0.902585
1107 6 249.000000 76.000000 325.000000 0.872429
1107 7 542.000000 74.000000 616.000000 0.626590
# 1107 mean times: 367.375000 71.625000 439.000000
# 1107 balance: 1.007145, expected: 0.100000 (sys: 0.265271, total: 0.799544)
1111 0 457.000000 77.000000 534.000000 0.701736
1111 1 228.000000 81.000000 309.000000 0.882580
1111 2 224.000000 82.000000 306.000000 0.882251
1111 3 569.000000 68.000000 637.000000 0.608131
1111 4 484.000000 70.000000 554.000000 0.690816
1111 5 235.000000 70.000000 305.000000 0.878142
1111 6 242.000000 75.000000 317.000000 0.874735
1111 7 519.000000 70.000000 589.000000 0.608709
# 1111 mean times: 369.750000 74.125000 443.875000
# 1111 balance: 0.933063, expected: 0.100000 (sys: 0.188870, total: 0.747958)
1115 0 404.000000 75.000000 479.000000 0.711240
1115 1 212.000000 80.000000 292.000000 0.910457
1115 2 241.000000 78.000000 319.000000 0.883925
1115 3 563.000000 71.000000 634.000000 0.625653
1115 4 489.000000 71.000000 560.000000 0.691764
1115 5 266.000000 73.000000 339.000000 0.875231
1115 6 247.000000 81.000000 328.000000 0.877594
1115 7 531.000000 71.000000 602.000000 0.650836
# 1115 mean times: 369.125000 75.000000 444.125000
# 1115 balance: 0.950897, expected: 0.100000 (sys: 0.133333, total: 0.770053)
1119 0 459.000000 74.000000 533.000000 0.701637
1119 1 208.000000 76.000000 284.000000 0.901286
1119 2 248.000000 74.000000 322.000000 0.870370
1119 3 538.000000 70.000000 608.000000 0.636583
1119 4 505.000000 66.000000 571.000000 0.673833
1119 5 263.000000 72.000000 335.000000 0.865676
1119 6 250.000000 77.000000 327.000000 0.872205
1119 7 574.000000 68.000000 642.000000 0.607034
# 1119 mean times: 380.625000 72.125000 452.750000
# 1119 balance: 0.961576, expected: 0.100000 (sys: 0.152513, total: 0.790723)
1123 0 452.000000 82.000000 534.000000 0.706155
1123 1 215.000000 79.000000 294.000000 0.902762
1123 2 255.000000 76.000000 331.000000 0.875551
1123 3 573.000000 67.000000 640.000000 0.623047
1123 4 431.000000 76.000000 507.000000 0.684639
1123 5 255.000000 75.000000 330.000000 0.867370
1123 6 241.000000 84.000000 325.000000 0.872813
1123 7 595.000000 71.000000 666.000000 0.606918
# 1123 mean times: 377.125000 76.250000 453.375000
# 1123 balance: 1.007623, expected: 0.100000 (sys: 0.222951, total: 0.820513)
1127 0 479.000000 77.000000 556.000000 0.703540
1127 1 218.000000 79.000000 297.000000 0.903459
1127 2 231.000000 77.000000 308.000000 0.886762
1127 3 570.000000 67.000000 637.000000 0.638685
1127 4 429.000000 71.000000 500.000000 0.698828
1127 5 268.000000 76.000000 344.000000 0.867533
1127 6 247.000000 78.000000 325.000000 0.886090
1127 7 555.000000 65.000000 620.000000 0.639138
# 1127 mean times: 374.625000 73.750000 448.375000
# 1127 balance: 0.939606, expected: 0.100000 (sys: 0.189831, total: 0.758294)
1131 0 478.000000 80.000000 558.000000 0.742165
1131 1 223.000000 95.000000 318.000000 0.912074
1131 2 256.000000 88.000000 344.000000 0.893756
1131 3 571.000000 86.000000 657.000000 0.659956
1131 4 509.000000 70.000000 579.000000 0.726655
1131 5 299.000000 80.000000 379.000000 0.879240
1131 6 272.000000 89.000000 361.000000 0.884431
1131 7 572.000000 71.000000 643.000000 0.669983
# 1131 mean times: 397.500000 82.375000 479.875000
# 1131 balance: 0.877987, expected: 0.100000 (sys: 0.303490, total: 0.706434)
1135 0 471.000000 70.000000 541.000000 0.705177
1135 1 222.000000 79.000000 301.000000 0.904073
1135 2 245.000000 77.000000 322.000000 0.877894
1135 3 568.000000 68.000000 636.000000 0.618571
1135 4 497.000000 70.000000 567.000000 0.686419
1135 5 225.000000 76.000000 301.000000 0.904328
1135 6 247.000000 78.000000 325.000000 0.882820
1135 7 552.000000 70.000000 622.000000 0.642842
# 1135 mean times: 378.375000 73.500000 451.875000
# 1135 balance: 0.914437, expected: 0.100000 (sys: 0.149660, total: 0.741355)
